rna,Exomere_2D_S4,Exomere_2D_S5,Exomere_2D_S6,sEVp_2D_S1,sEVp_2D_S2,sEVp_2D_S3,Supermere_2D_S7,Supermere_2D_S8,Supermere_2D_S9,Exomere_3D_S13,Exomere_3D_S14,Exomere_3D_S15,sEVp_3D_S10,sEVp_3D_S11,sEVp_3D_S12,Supermere_3D_S17,Supermere_3D_S18,Exomere_FPLC_S19,Exomere_FPLC_S20,Exomere_FPLC_S21,Exomere_FPLC_S22,Supermere_FPLC_S23,Supermere_FPLC_S24,Supermere_FPLC_S25,Supermere_FPLC_S26,NV_3D_W_S9,NV_3D_W_S10,NV_3D_W_S11,NV_3D_W_S12,sEV_3D_W_S1,sEV_3D_W_S2,sEV_3D_W_S3,sEV_3D_W_S4,hEV_3D_W_S5,hEV_3D_W_S6,hEV_3D_W_S7,hEV_3D_W_S8
RNU2-39P:ENSG00000222536.1,2.421874688,2.097890068,16.08442839,0.133285626,0.451736957,0.371420114,4.423338848,3.186561088,38.86033768,2.871675587,2.097504824,8.449888174,1.54252776,1.096765773,0.828954651,0.123709807,0.071815823,0.077520738,0.756506006,2.462877144,1.561117273,0.06183919,0.377969994,0.380894727,1.775454957,0.849867613,0.838798173,1.786487523,2.273940962,0.115481089,0.106618072,0.168463129,0.110150037,0.597929646,0,0,0
RNU5E-6P:ENSG00000202444.1,9.067949412,4.531442547,10.35029361,4.398425657,5.667245465,6.128431875,2.669256201,2.124374059,4.504828954,0.478612598,2.904237449,1.501249168,5.167467997,10.99991555,4.757478865,0.061854904,0.215447469,3.139589887,6.160120332,2.462877144,1.352968303,0.06183919,0.377969994,0.380894727,0,0.220336048,0.335519269,1.103418764,0.705705816,0.808367621,0.479781322,0.336926259,0.68843773,0.822153263,0,0,0.07424341
RNU6-29P:ENSG00000207367.1,4.393168038,3.776202122,2.452334373,5.864567542,6.77605436,11.39021682,0.686380166,0.682834519,0.495036149,1.196531495,1.0756435,2.530677169,9.949304054,3.645133305,2.162490393,0.061854904,0.071815823,9.88389409,12.75252981,13.6826508,13.94598097,0.123678381,0.62994999,0.761789454,0,0.157382891,0.377459178,0.210175003,0.078411757,0.230962177,0.106618072,0.280771882,0.302912601,0.037370603,0,0,0
RNU6-25P:ENSG00000206600.1,4.280522704,3.776202122,2.452334373,5.997853168,6.734987364,10.95689335,0.686380166,0.682834519,0.495036149,1.196531495,1.0756435,2.530677169,9.949304054,3.612875488,2.162490393,0.061854904,0.071815823,9.961414828,12.75252981,13.6826508,13.99801821,0.123678381,0.62994999,0.761789454,0,0.157382891,0.377459178,0.210175003,0.078411757,0.230962177,0.106618072,0.336926259,0.302912601,0.037370603,0,0,0
RNU2-32P:ENSG00000223125.1,2.759810691,2.013974465,11.97316194,0.199928439,0.410669961,0.309516761,3.813223144,2.958949582,31.9298316,3.110981886,2.850455274,12.52470734,0.925516656,0.967734506,0.792913144,0.371129422,0.071815823,0,1.188795152,1.915571112,1.665191758,0.06183919,0.755939987,0.444377181,2.515227855,0.346242361,1.174317443,1.366137518,2.156323326,0,0.586399394,0.056154376,0.082612528,0.186853014,0.133124948,0,0
RNVU1-2:ENSG00000238825.1,2.083938685,2.349636876,2.163824447,0.466499691,0.657071938,0.742840227,3.813223144,2.503726569,3.019720508,8.854333059,4.786613574,6.734174839,2.776549969,6.612852456,4.28893928,0.865968651,0.143631646,13.10100472,11.56373466,11.94951503,2.185564182,1.731497328,6.047519899,2.41233327,4.586591971,0.125906313,0.251639452,0.683068759,0.705705816,0.173221633,1.972434324,0.224617506,0.220300073,0.037370603,0,0,0
RNU6-48P:ENSG00000206888.1,3.886264034,3.440539712,2.019569484,5.398067852,6.324317403,10.21405313,0.610115703,0.606964017,0.445532534,1.196531495,1.0756435,2.487784336,9.949304054,3.548359855,2.126448887,0.061854904,0.071815823,9.457530031,12.64445752,13.6826508,13.94598097,0.123678381,0.62994999,0.761789454,0,0.157382891,0.377459178,0.210175003,0.078411757,0.230962177,0.106618072,0.280771882,0.302912601,0.037370603,0,0,0
RNU11-3P:ENSG00000212413.1,1.57703468,0.251746808,11.07156842,0.066642813,0,0,2.745520664,0.379352511,21.18754717,1.196531495,0.10756435,34.40005236,0.154252776,0.419351619,0.216249039,0.061854904,1.220868989,3.992318005,0.216144573,2.006788784,0.20814897,0,0,0.063482454,0,0,0,0,0,0,0,0,0,0,0,0.0484796,0
RNU5E-4P:ENSG00000201801.1,2.309229353,1.678312054,3.20967293,1.532784699,2.01228281,3.961814546,0.152528926,0.834575523,0.990072298,3.589594484,1.936158299,1.629927668,7.789765189,18.45147124,10.05558033,0.123709807,0.035907911,3.217110625,8.537710636,3.64870688,2.289638667,0,0.503959992,0.190447363,0.14795458,0.566578408,0.419399087,1.155962515,0.666499937,0.230962177,0.266545179,0.112308753,0.440600147,1.42008291,0,0,0.07424341
RNU4-4P:ENSG00000201458.1,0.225290669,0.251746808,0.108191222,1.399499073,2.422952771,1.609487159,0.762644629,0.303482008,0.19801446,18.42658502,11.99342502,1.629927668,16.19654148,2.032242462,0.756871638,0.247419614,0.107723734,0.116281107,48.84867351,16.78405165,6.244469092,0,0.503959992,0.507859636,0.14795458,0,0,0,0,0,0,0.112308753,0.082612528,0.037370603,4.193435875,3.926847581,1.039407734
RNU4-25P:ENSG00000222501.1,0.225290669,0.251746808,0.036063741,1.132927821,1.724813837,1.609487159,0.762644629,0.303482008,0.19801446,17.94797242,11.88586067,1.629927668,16.58217342,1.967726828,0.792913144,0.247419614,0.107723734,0.116281107,49.38903494,16.69283398,6.244469092,0,0.503959992,0.444377181,0.14795458,0.031476578,0,0.105087501,0,0,0,0.112308753,0.082612528,0.037370603,4.193435875,3.97532718,1.039407734
RNU1-75P:ENSG00000194297.2,0.337936003,0.335662411,0.036063741,0,0.082133992,0.123806705,0,0.151741004,0.09900723,1.675144092,0.806732625,0.214464167,0.308505552,0.096773451,0.036041507,0,0,0,0.540361433,1.915571112,0.052037242,0.06183919,1.637869973,0.507859636,0.443863739,3.05322809,2.893853698,1.891575025,4.116617259,0.92384871,1.545962038,0.224617506,0.357987619,4.895548978,23.36342845,28.31208626,7.424340954
RNU4-59P:ENSG00000201317.1,0.225290669,0,0,1.132927821,1.47841186,1.36187375,0.762644629,0.379352511,0.19801446,16.51213462,10.64887065,1.115213668,15.96516232,1.935469012,0.720830131,0.247419614,0.107723734,0.542645166,49.06481808,16.41918096,6.348543576,0,0.125989998,0.317412272,0,0.031476578,0,0,0,0,0,0,0.055075018,0.037370603,4.193435875,3.97532718,1.039407734
RNU4-46P:ENSG00000222750.1,4.562136039,4.951020561,1.550740854,15.32784699,10.14354804,20.67571966,4.270809922,3.641784101,1.683122906,5.982657473,3.926098774,0.986535168,2.853676357,1.12902359,0.792913144,0.989678458,0.071815823,0,0.972650579,1.459482752,0.936670364,0.185517571,1.637869973,1.904473634,5.770228609,0.188859469,0.167759635,0.525437507,0.352852908,0.230962177,0.37316325,0.112308753,0.275375092,0.52318844,0,0.0969592,0.222730229
RNU6-47P:ENSG00000206593.1,7.772528067,6.377585807,5.265306155,5.731281916,6.817121356,9.223599489,0.152528926,0.151741004,0.09900723,0.239306299,0.376475225,0.686285334,6.478616593,3.741906756,2.09040738,0,0,4.57372354,11.77987923,8.300808152,8.430033274,0.06183919,0.377969994,0.507859636,0,0,0,0,0,0.057740544,0,0.056154376,0.027537509,0.037370603,0,0,0
RNU4-5P:ENSG00000272160.1,0,0,0,0.066642813,0.123200988,0.495226818,0,0,0,16.75144092,11.02534587,1.029428001,16.19654148,1.838695561,0.756871638,0.123709807,0,0.116281107,48.74060122,16.6016163,6.244469092,0,0,0.063482454,0,0,0,0,0,0,0,0,0,0,4.393123298,3.97532718,1.113651143
RNU4-48P:ENSG00000202429.1,0,0,0,0.133285626,0.082133992,0.495226818,0.076264463,0,0,16.75144092,10.9715637,1.029428001,16.27366787,1.838695561,0.684788624,0.123709807,0,0.116281107,48.74060122,16.6016163,6.244469092,0,0,0.063482454,0,0,0,0,0,0.057740544,0,0,0,0,4.393123298,3.97532718,1.113651143
RNU4-50P:ENSG00000201231.1,0,0,0,0.133285626,0.082133992,0.495226818,0.076264463,0.151741004,0,16.03352203,10.43374195,1.029428001,15.81090954,1.870953378,0.684788624,0.123709807,0,0.116281107,49.06481808,16.41918096,6.348543576,0,0,0.063482454,0,0,0,0,0,0,0,0,0,0,4.193435875,3.97532718,1.039407734
RNU4-39P:ENSG00000199325.1,0,0,0,0.199928439,0.082133992,0.495226818,0.152528926,0.075870502,0,16.03352203,10.37995977,1.029428001,15.73378315,1.838695561,0.684788624,0.123709807,0,0.116281107,48.84867351,16.41918096,6.244469092,0,0,0.063482454,0,0,0,0,0,0,0,0,0,0,4.193435875,3.926847581,1.039407734
RNU4-55P:ENSG00000222663.1,0,0,0,0.133285626,0.082133992,0.495226818,0.076264463,0,0,16.03352203,10.37995977,1.029428001,15.73378315,1.838695561,0.684788624,0.123709807,0,0.116281107,48.84867351,16.41918096,6.244469092,0,0,0.063482454,0,0,0,0,0,0,0,0,0,0,4.193435875,3.926847581,1.039407734
RNU1-19P:ENSG00000200176.1,6.308138721,2.601383684,2.560525596,0.866356569,0.698138934,1.609487159,2.745520664,2.88307908,2.722698818,7.179188967,3.710970074,6.090782339,2.622297192,5.064477247,3.171652577,0.185564711,0.035907911,9.845133721,6.808554051,5.199407304,5.099649758,0.123678381,0.251979996,1.015719271,0.295909159,0,0.041939909,0.052543751,0.039205879,0.057740544,0.106618072,0.056154376,0.055075018,0,0,0,0
RNU11-6P:ENSG00000212429.1,9.011626745,2.097890068,3.894884005,0.066642813,0.985607907,0.123806705,6.86380166,4.172877616,4.15830365,13.64045904,3.979880949,11.79552918,2.699423581,0.51612507,0.324373559,2.041211819,0.287263291,3.139589887,15.2381924,3.283836192,1.457042788,0.06183919,0.503959992,2.729745542,3.994773652,0,0.083879817,0,0.039205879,0,0,0,0.027537509,0,0,0.0969592,0
RNU1-88P:ENSG00000238554.1,0.957485342,1.090902835,0.577019853,0.266571252,0.287468973,0.309516761,1.677818184,1.062187029,0.693050608,8.61502676,4.786613574,5.962103839,1.851033312,6.128985203,4.18081476,0.556694133,0.107723734,12.2482766,9.294216641,7.662284448,1.717229,1.731497328,5.543559908,2.031438543,4.438637392,0.220336048,0.125819726,0.210175003,0.235235272,0.057740544,0.106618072,0,0.055075018,0,0,0,0
RNU1-52P:ENSG00000206917.1,6.308138721,7.048910629,10.24210238,0.799713756,1.232009884,1.423777102,9.609322324,7.435309206,15.89066038,1.435837793,0.699168275,1.200999334,0.617011104,0.193546901,0.10812452,0.123709807,0.035907911,0.310082952,1.404939725,1.094612064,1.040744849,0.06183919,0.377969994,0.317412272,0.295909159,0.125906313,0.293579361,1.261050016,1.254588117,0.057740544,2.718760825,0.224617506,0.082612528,0,0,0.0484796,0
RNU1-140P:ENSG00000201910.1,5.012717377,4.447526944,12.65837302,1.199570634,0.985607907,1.733293864,4.804661162,4.931582637,12.87093987,1.675144092,0.591603925,1.544142001,0.77126388,0.387093802,0.180207533,0.432984325,0,1.860497711,1.729156584,0.91217672,1.248893818,0,1.007919983,0.634824545,0.295909159,0.062953156,0.083879817,0.893243762,0.705705816,0.057740544,2.02574336,0.168463129,0.055075018,0,0,0,0
RNU4ATAC:ENSG00000264229.1,4.843749375,4.61535815,5.445624859,1.466141886,1.149875891,2.290424034,11.74472728,11.07709331,9.554197671,1.914450391,6.184950123,2.230427335,0.694137492,0.580640703,0.720830131,0.618549036,0.25135538,2.170580663,0.108072287,0,0,0.247356761,0.377969994,0.380894727,1.183636638,0.031476578,0.041939909,0,0,0.057740544,0,0,0.110150037,0.112111809,0,0.0484796,0
RNU2-8P:ENSG00000222659.1,3.097746693,2.013974465,8.655297789,0,0.410669961,0.185710057,4.194545459,4.628100628,22.07861224,2.871675587,0.96807915,0.729178167,0.848390268,0.129031267,0.144166026,0.432984325,0.035907911,0,0.648433719,1.82435344,1.665191758,0,0.503959992,0.253929818,2.219318696,0.251812626,1.090437625,2.049206277,1.842676297,0.057740544,0.533090358,0,0.082612528,0.074741206,0,0,0
RNU6-27P:ENSG00000251955.1,2.985101359,2.685299287,1.514677113,3.198855023,2.710421744,5.076074887,0.076264463,0.075870502,0.049503615,0.239306299,0.32269305,0.300249834,7.558386025,2.387078448,1.297494236,0,0,6.279179775,10.91530094,10.39881461,11.91652852,0.06183919,0.377969994,0.57134209,0,0,0,0,0,0.057740544,0,0.280771882,0.055075018,0,0,0,0
RNU6-164P:ENSG00000201474.1,2.985101359,2.601383684,1.550740854,2.865640958,2.669354748,4.518944716,0,0.075870502,0.297021689,0.239306299,0.32269305,0.471821167,7.558386025,2.354820631,1.297494236,0,0.035907911,6.511741989,10.91530094,10.49003228,12.020603,0.06183919,0.377969994,0.57134209,0,0,0,0,0,0.057740544,0.053309036,0.112308753,0.055075018,0,0,0,0
RNU5D-1:ENSG00000200169.1,2.590842689,0.419578014,1.514677113,3.865283153,2.833622732,3.280877671,0.305057852,0.682834519,0.495036149,0.957225196,0.806732625,2.316213002,6.941374921,10.58056393,5.009769411,0,0.035907911,1.472894021,5.079397467,3.101400848,2.653899364,0,0.377969994,0.126964909,0,0.062953156,0.125819726,0.893243762,0.313647029,0.288702722,0.319854215,0.280771882,0.385525129,0.037370603,0.066562474,0,0.148486819
RNU2-51P:ENSG00000222640.1,0.506904004,0.167831205,0.829466038,0.066642813,0.246401977,0.247613409,0.53385124,1.062187029,1.83163375,0.717918897,0.32269305,2.830927002,0.154252776,0.225804718,0.180207533,0,0.359079114,0.310082952,0.216144573,0.91217672,0.052037242,0.06183919,0.251979996,1.396613998,0,8.246863501,20.3408557,4.150956304,1.411411632,0.346443266,0.053309036,0.224617506,0.055075018,0.448447235,0.066562474,0,0.371217048
RNU6-378P:ENSG00000207052.1,2.928778692,2.685299287,1.622868335,2.732355332,2.340818779,4.271331307,0,0.075870502,0.049503615,0.239306299,0.32269305,0.257357,7.558386025,2.322562814,1.261452729,0,0,6.240419406,10.91530094,10.39881461,11.91652852,0.06183919,0.377969994,0.57134209,0,0,0,0,0,0.057740544,0,0.112308753,0.055075018,0,0,0,0
RNU1-21P:ENSG00000200197.1,2.872456025,3.860117725,8.366787862,1.865998764,1.47841186,1.485680455,1.982876035,2.048503557,12.57391818,5.264738576,3.442059199,3.43142667,1.15689582,1.967726828,1.261452729,0.618549036,0.035907911,2.170580663,0.756506006,1.82435344,0.416297939,0.06183919,0.251979996,0.253929818,0.295909159,0.031476578,0.041939909,0.105087501,0.117617636,0,0.426472286,0,0,0,0,0,0
RNU6-140P:ENSG00000207296.1,2.928778692,2.601383684,1.514677113,2.665712519,2.176550794,4.147524603,0,0.075870502,0.049503615,0.239306299,0.32269305,0.257357,7.712638801,2.225789363,1.189369716,0,0,6.08537793,10.91530094,10.39881461,11.91652852,0.06183919,0.377969994,0.57134209,0,0,0,0,0,0,0,0.056154376,0.055075018,0,0,0,0
RNU6-1077P:ENSG00000222438.1,2.759810691,2.433552479,1.550740854,2.399141267,2.54615376,3.404684375,0,0.075870502,0.049503615,0.239306299,0.268910875,0.1286785,7.789765189,2.16127373,1.225411223,0,0,5.659013871,10.37493951,11.94951503,12.12467749,0.06183919,0.377969994,0.57134209,0,0,0,0,0,0,0,0.056154376,0.027537509,0,0.066562474,0,0
RNU6-657P:ENSG00000206631.1,2.590842689,2.265721273,1.37042215,2.065927202,1.642679845,2.971360909,0,0.075870502,0.049503615,0.239306299,0.268910875,0.1286785,4.781836057,1.709664294,0.93707917,0,0,5.426451657,10.91530094,10.03394392,11.70837955,0.06183919,0.377969994,0.507859636,0,0,0,0,0,0,0,0.056154376,0.027537509,0,0,0,0
RNU4ATAC5P:ENSG00000253035.1,4.843749375,4.61535815,5.084987451,0.533142504,1.067741899,1.052356989,11.74472728,11.07709331,9.554197671,1.914450391,2.473980049,1.372570668,0.462758328,0.225804718,0.216249039,0.494839229,0.25135538,0,0.108072287,0,0,0.247356761,0.377969994,0.380894727,0.591818319,0,0.041939909,0,0,0.057740544,0,0,0.027537509,0.112111809,0,0,0
RNU4ATAC9P:ENSG00000252955.1,4.843749375,4.531442547,5.084987451,0.533142504,1.067741899,1.114260341,12.1260496,11.07709331,9.504694057,1.914450391,2.420197874,1.372570668,0.462758328,0.225804718,0.216249039,0.494839229,0.25135538,0,0.108072287,0,0,0.185517571,0.251979996,0.190447363,0.295909159,0,0,0,0,0.057740544,0,0,0.027537509,0.112111809,0,0,0
RNU4ATAC13P:ENSG00000251741.1,4.843749375,4.531442547,5.084987451,0.533142504,1.067741899,1.052356989,11.74472728,11.07709331,9.504694057,1.914450391,2.420197874,1.372570668,0.462758328,0.225804718,0.180207533,0.494839229,0.25135538,0,0.108072287,0,0,0.185517571,0.251979996,0.190447363,0.295909159,0.031476578,0,0,0,0.057740544,0,0,0.027537509,0.186853014,0,0,0
RNU4ATAC11P:ENSG00000251748.1,4.843749375,4.531442547,5.084987451,0.533142504,1.067741899,1.176163693,11.74472728,11.07709331,9.504694057,1.914450391,2.420197874,1.372570668,0.462758328,0.225804718,0.180207533,0.494839229,0.25135538,0,0.108072287,0,0,0.185517571,0.251979996,0.253929818,0.295909159,0,0,0,0,0.057740544,0,0,0.027537509,0.112111809,0,0,0
RNU4ATAC10P:ENSG00000252776.1,4.843749375,4.531442547,5.084987451,0.533142504,1.067741899,1.052356989,11.74472728,11.07709331,9.504694057,1.914450391,2.420197874,1.372570668,0.462758328,0.225804718,0.216249039,0.494839229,0.25135538,0,0.108072287,0,0,0.185517571,0.251979996,0.190447363,0.295909159,0,0,0,0,0.057740544,0,0,0.027537509,0.112111809,0,0,0
RNU6-17P:ENSG00000206972.1;RNU6-18P:ENSG00000207257.1,2.647165356,2.349636876,1.803187039,3.398783462,3.983498624,6.128431875,1.296495869,1.138057532,0.792057838,2.15375669,1.5059009,1.930177502,4.241951341,1.999984645,1.081245197,0.061854904,0.143631646,3.953557636,3.350240882,6.111584024,2.445750394,0.123678381,0.377969994,0.380894727,0.14795458,0.251812626,0.671038539,0.262718753,0.156823515,0.115481089,0.053309036,0.224617506,0.220300073,0.074741206,0,0,0
RNU4-79P:ENSG00000199634.1,5.406976047,5.790176588,1.478613372,0.466499691,0.862406919,1.547583807,4.575867773,4.248748118,1.683122906,6.700576369,4.195009649,0.772071001,3.393561073,0.580640703,0.288332052,0.989678458,0.071815823,0,0.756506006,1.459482752,0.676484152,0.185517571,1.889849969,2.348850815,6.510001508,0.188859469,0.167759635,0.315262504,0.352852908,0,0.053309036,0,0,0.52318844,0,0,0
RNU2-14P:ENSG00000222985.1,1.746002682,1.510480849,13.99273143,0.599785317,1.067741899,2.104713977,1.372760332,0.151741004,2.524684359,1.196531495,0.053782175,0,0.38563194,0.709671971,0.360415066,0,0,0.193801845,1.729156584,2.827747832,2.341675909,0,0,0.063482454,0,0.062953156,0.083879817,0.315262504,0.313647029,0,0.266545179,0.336926259,0.881200294,0.224223617,0,0.0484796,0
RNU1-139P:ENSG00000212609.1,1.97129335,0.755240424,9.124126419,0.399856878,0.205334981,0.371420114,0.991438018,0.606964017,14.85108446,0.717918897,0.10756435,4.632426004,0.308505552,0.258062535,0.180207533,0,0.035907911,0,0.32421686,0.273653016,0.052037242,0,0.125989998,0,0.14795458,0.031476578,0,0.210175003,0.078411757,0,0.053309036,0.224617506,0,0,0,0,0
RNU5E-9P:ENSG00000223096.1,6.589752057,3.188792903,6.779983268,1.532784699,0.903473915,0.990453636,1.372760332,1.213928034,2.02964821,1.196531495,0.4302574,0.943642334,1.002643044,0.322578169,0.144166026,0.123709807,0.035907911,0.155041476,1.188795152,3.101400848,0.728521394,0.06183919,0.125989998,0.253929818,0.14795458,0.220336048,0.587158721,1.155962515,0.744911694,0.230962177,0.479781322,0.168463129,0.192762564,2.578571599,0.199687423,0.0969592,0
RNU6-1277P:ENSG00000201431.1,0,0,0.036063741,0.266571252,0.041066996,0,0,0.151741004,0,0,0,0,0.077126388,0,0,0,0,0,0,0,0,0,0.125989998,0,0,0.157382891,0.251639452,0.73561251,1.097764602,0.115481089,0,0,0,1.233229895,7.188747214,23.12476909,6.384933221
RNU6-263P:ENSG00000200681.1,5.069040044,4.111864533,3.570310338,3.998568779,4.804838546,6.376045285,0.076264463,0.075870502,0.049503615,0.239306299,0.2151287,0.214464167,2.699423581,2.129015913,1.225411223,0,0,1.1240507,4.863252894,1.094612064,0.572409667,0,0.251979996,0.126964909,0,0,0,0,0,0,0,0.056154376,0.027537509,0,0,0,0
RNVU1-27:ENSG00000274210.1,0.168968001,0.335662411,1.262230928,11.86242071,6.160049418,6.437948637,0.381322314,1.213928034,1.534612061,1.196531495,0.53782175,0.814963834,1.079769432,0.645156337,0.468539585,0.061854904,0,0.426364059,0.216144573,0.182435344,0.104074485,0.06183919,0.377969994,0.317412272,0.14795458,0.188859469,0,0.157631252,0.039205879,0.461924355,0.746326501,1.291550659,1.101500367,0,0.133124948,0.0484796,0
RNU4-17P:ENSG00000202468.1,4.562136039,4.951020561,1.514677113,0.399856878,0.657071938,0.619033523,4.270809922,3.641784101,1.633619291,5.982657473,3.334494849,0.772071001,2.545170804,0.451609436,0.216249039,0.989678458,0.071815823,0.038760369,0.756506006,1.094612064,0.20814897,0.185517571,1.637869973,1.904473634,5.770228609,0.188859469,0.251639452,0.420350005,0.352852908,0,0.159927107,0,0.027537509,0.52318844,0.266249897,0.533275597,0.296973638
RNU6-620P:ENSG00000206744.1,4.731104041,3.776202122,3.029354226,3.731997527,4.229900601,5.880818466,0.076264463,0.075870502,0.049503615,0.239306299,0.2151287,0.171571333,2.853676357,1.774179927,1.081245197,0,0,0.930248856,4.430963748,0.91217672,0.468335182,0,0.125989998,0.063482454,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-7P:ENSG00000201628.1,4.562136039,5.034936163,1.478613372,0.799713756,0.616004942,0.619033523,4.270809922,3.641784101,1.633619291,5.982657473,3.334494849,0.772071001,2.622297192,0.451609436,0.216249039,0.989678458,0.071815823,0,0.756506006,1.550700424,0.20814897,0.185517571,1.637869973,1.904473634,5.770228609,0.188859469,0.167759635,0.315262504,0.352852908,0.115481089,0.053309036,0,0,0.52318844,0,0,0
RNU4-49P:ENSG00000251889.1,4.562136039,4.951020561,1.514677113,0.466499691,0.574937946,0.619033523,4.270809922,3.641784101,1.633619291,6.221963771,3.495841374,0.772071001,2.545170804,0.451609436,0.252290546,0.989678458,0.071815823,0,0.756506006,0.91217672,0.20814897,0.185517571,1.763859971,1.904473634,5.770228609,0.188859469,0.167759635,0.315262504,0.352852908,0,0.053309036,0,0,0.52318844,0,0,0
RNU4-10P:ENSG00000201253.1,4.562136039,4.951020561,1.478613372,0.399856878,0.574937946,0.55713017,4.270809922,3.641784101,1.633619291,5.743351174,3.334494849,0.772071001,2.545170804,0.451609436,0.216249039,0.989678458,0.071815823,0,0.756506006,1.094612064,0.20814897,0.185517571,1.637869973,1.904473634,5.770228609,0.188859469,0.167759635,0.367806255,0.352852908,0,0.159927107,0.168463129,0,0.52318844,0,0,0
RNU7-144P:ENSG00000238452.1;RNU7-173P:ENSG00000238950.1,0,0,0,0.199928439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432289146,0,0,0,0.125989998,0,0,0.094429735,0.503278904,1.418681269,0.823323452,0.866108165,0.213236143,0.224617506,0.385525129,3.62494848,8.919371544,14.49540033,3.043979791
RNU4-70P:ENSG00000207309.1,4.562136039,4.951020561,1.478613372,0.399856878,0.574937946,0.55713017,4.270809922,3.641784101,1.633619291,5.743351174,3.334494849,0.772071001,2.545170804,0.451609436,0.216249039,0.989678458,0.071815823,0,0.756506006,1.094612064,0.20814897,0.185517571,1.637869973,1.904473634,5.770228609,0.188859469,0.167759635,0.367806255,0.352852908,0,0.159927107,0,0,0.52318844,0,0,0
RNU4-68P:ENSG00000201184.1,4.562136039,4.951020561,1.478613372,0.333214065,0.657071938,0.55713017,4.270809922,3.641784101,1.633619291,5.982657473,3.334494849,0.772071001,2.545170804,0.451609436,0.288332052,0.989678458,0.071815823,0,0.756506006,0.91217672,0.20814897,0.185517571,1.637869973,1.904473634,5.770228609,0.188859469,0.167759635,0.315262504,0.352852908,0,0.053309036,0,0,0.52318844,0,0,0
RNU1-24P:ENSG00000201155.1,1.18277601,0.587409219,4.039138968,0.133285626,0.246401977,0.371420114,2.287933887,1.972633055,19.80144595,0,0,0.042892833,1.234022208,0.290320352,0.684788624,0,0,0.038760369,0,0,0.312223455,0,0,0,0,0,0,0,0.235235272,0,0,0,0,0,0,0.0484796,0
RNU2-44P:ENSG00000252604.1,3.773618699,3.608370917,5.734134785,0.599785317,0.903473915,1.36187375,1.143966943,1.062187029,3.069224122,2.393062989,1.774811774,1.372570668,0.848390268,0.677414154,0.504581092,0.123709807,0,0.38760369,3.134096309,1.82435344,0.520372424,0.06183919,0,0.126964909,0.14795458,0.472148674,0.167759635,0.472893756,0.627294058,0,0.053309036,0.112308753,0,0.112111809,0,0,0
RNU4-52P:ENSG00000206936.1,4.505813372,4.951020561,1.586804595,0.399856878,0.574937946,0.619033523,4.270809922,3.414172595,1.633619291,5.264738576,3.226930499,0.600499667,2.005286088,0.419351619,0.216249039,0.804113747,0,1.007769593,0.756506006,1.82435344,0.624446909,0.185517571,1.511879975,1.777508725,5.770228609,0.062953156,0.083879817,0.105087501,0.117617636,0,0.053309036,0,0,0.037370603,0,0,0.07424341
AC241952.1:ENSG00000273694.1;RNU2-38P:ENSG00000222788.1,0.619549339,0.587409219,0.865529779,0.533142504,0.492803953,0.680936875,1.220231406,1.213928034,1.089079527,1.675144092,1.236990025,2.830927002,0.308505552,0.387093802,0.360415066,0.061854904,0.50271076,2.209341032,1.080722865,1.277047408,0.364260697,0.185517571,0.755939987,1.206166635,0.14795458,1.920071273,5.955467031,1.313593767,0.548882301,0.230962177,0.106618072,0.224617506,0.220300073,0.411076632,0.066562474,0.0484796,0
RNU1-150P:ENSG00000199361.1,1.295421345,0.587409219,4.183393931,0.133285626,0.246401977,0.371420114,2.440462812,1.972633055,20.24697848,0,0,0.1286785,0.077126388,0,0,0,0,0,0.108072287,0.273653016,0.052037242,0,0.125989998,0.063482454,0,0,0.041939909,0.052543751,0.078411757,0,0,0,0,0,0,0.0484796,0
RNU4-31P:ENSG00000206938.1,4.505813372,4.951020561,1.550740854,0.333214065,0.492803953,0.495226818,4.270809922,3.414172595,1.584115676,5.264738576,3.226930499,0.600499667,2.005286088,0.387093802,0.216249039,0.804113747,0,0,0.756506006,0.91217672,0.20814897,0.185517571,1.511879975,1.777508725,5.770228609,0.062953156,0.083879817,0.105087501,0.117617636,0,0.053309036,0,0,0.037370603,0,0,0
RNU4-84P:ENSG00000201070.1,4.505813372,4.951020561,1.478613372,0.333214065,0.492803953,0.495226818,4.270809922,3.414172595,1.584115676,5.264738576,3.226930499,0.600499667,2.005286088,0.387093802,0.216249039,0.804113747,0,0,0.756506006,0.91217672,0.20814897,0.185517571,1.511879975,1.777508725,5.770228609,0.062953156,0.083879817,0.105087501,0.117617636,0,0.053309036,0,0,0.037370603,0,0,0
RNU4-51P:ENSG00000201076.1,4.505813372,4.951020561,1.478613372,0.333214065,0.492803953,0.55713017,4.270809922,3.414172595,1.584115676,5.264738576,3.226930499,0.600499667,2.005286088,0.387093802,0.216249039,0.804113747,0,0,0.756506006,0.91217672,0.20814897,0.185517571,1.511879975,1.777508725,5.770228609,0.062953156,0.083879817,0.105087501,0.117617636,0,0.053309036,0,0,0.037370603,0,0,0
