rna,Exomere_2D_S4,Exomere_2D_S5,Exomere_2D_S6,sEVp_2D_S1,sEVp_2D_S2,sEVp_2D_S3,Supermere_2D_S7,Supermere_2D_S8,Supermere_2D_S9,Exomere_3D_S13,Exomere_3D_S14,Exomere_3D_S15,sEVp_3D_S10,sEVp_3D_S11,sEVp_3D_S12,Supermere_3D_S17,Supermere_3D_S18,Exomere_FPLC_S19,Exomere_FPLC_S20,Exomere_FPLC_S21,Exomere_FPLC_S22,Supermere_FPLC_S23,Supermere_FPLC_S24,Supermere_FPLC_S25,Supermere_FPLC_S26,NV_3D_W_S9,NV_3D_W_S10,NV_3D_W_S11,NV_3D_W_S12,sEV_3D_W_S1,sEV_3D_W_S2,sEV_3D_W_S3,sEV_3D_W_S4,hEV_3D_W_S5,hEV_3D_W_S6,hEV_3D_W_S7,hEV_3D_W_S8
SNORA7A:ENSG00000207496.1,1.802325349,2.097890068,4.688286302,2.798998145,4.599503566,13.74254421,1.372760332,2.276115063,5.445397637,1.196531495,0,1.629927668,4.010572177,2.516109715,2.126448887,0,0,0.852728118,4.97132518,1.094612064,0.780558636,0,0.755939987,0,0,0.125906313,0.167759635,0.945787512,0.470470544,0.057740544,0,0,0.027537509,0,0,0,0.148486819
SNORD36B:ENSG00000200831.1,1.239098677,0.503493616,0.144254963,10.06306476,8.665136182,26.24702137,0,0,0,0,1.828593949,1.801499002,1.851033312,1.387086125,1.477701769,0,0.143631646,0,0,0.45608836,0.780558636,0,0,0,0.295909159,0,0,0,0,0.057740544,0,0.505389388,0.440600147,0.149482412,0,0,0
SNORA31:ENSG00000199477.1,0,0,0.072127482,5.597996291,3.408560678,10.89499,0,0.075870502,0,0,0.32269305,4.718211671,2.545170804,2.548367532,1.369577249,0,0,0.038760369,6.592409478,5.92914868,11.24004436,0.185517571,0,0,0,0,0.335519269,1.261050016,0.744911694,0.230962177,0.266545179,1.123087529,0.413062638,0,0,0,0
SNORD38A:ENSG00000202031.1,0.957485342,0.671324822,0.721274816,5.931210355,4.188833604,6.871272103,0.762644629,2.88307908,1.534612061,0.239306299,0,0,10.33493599,4.451578727,1.802075328,0,0.071815823,0.465124428,7.45698777,5.746713336,1.144819333,0,0,1.14268418,0.887727478,0,0.251639452,0.577981258,0.196029393,0.057740544,0.106618072,0,0.385525129,0.037370603,0,0.145438799,0.148486819
AC007448.1:ENSG00000207410.1,0,0.335662411,0.072127482,1.266213447,0.574937946,0.123806705,0,0,0,0,0.161346525,0,2.082412476,0.451609436,0.144166026,0,0,0,0.216144573,6.020366352,1.144819333,0,0,0,0,2.769938886,4.361750501,11.7172564,11.05605778,0,2.452215646,0.673852518,0.881200294,0.112111809,0,0,0
SNORD36C:ENSG00000252542.1,0,0.167831205,0,5.464710665,8.459801201,15.66154813,0,0,0,0,0.10756435,0,8.17539713,2.8709457,1.441660262,0,0,2.441903246,2.80987945,1.185829736,0,0,0,0,0,0.062953156,0.125819726,1.839031274,0.509676423,0,0,0,0.385525129,0,0,0,0
SNORA69:ENSG00000206622.1,0,0.083915603,0,3.465426275,2.54615376,4.209427955,0,0,0.049503615,0.717918897,0.053782175,0.085785667,4.010572177,8.128969849,4.901644891,0,0,7.015626785,1.729156584,0.729741376,3.694644213,0,0,0,0,0,0,0.210175003,0.196029393,0.115481089,0,0.112308753,0.605825202,0,0,0,0
SNORD11:ENSG00000238317.2,1.126453343,0,0.649147334,1.266213447,2.75148874,5.076074887,0,0,0,0,1.936158299,0,6.324363817,1.838695561,1.009162183,0.309274518,0,1.666695866,28.74722822,11.402209,2.445750394,0.123678381,0.377969994,0,0,0,0,0,0.039205879,0.404183811,0.159927107,0.224617506,0.33045011,0.224223617,0.066562474,0,0
SNORD45C:ENSG00000206620.1,0,0,0.252446186,6.530995672,9.034739147,14.98061125,0,0,0.09900723,1.196531495,0,0,2.930802745,2.999976968,2.667071485,0,0.466802849,0,9.078072068,0.729741376,0.780558636,0,0,0,0,0,0,0,0,0,0.106618072,0.112308753,0.578287693,0,0.199687423,0,0.07424341
SNORD61:ENSG00000206979.1,0.281613336,0.167831205,0.46882863,8.463637249,5.708312461,12.75209057,0,0,0.346525304,0,0,0.042892833,3.316434685,4.709641261,1.910199847,0,0,2.054299556,4.322891461,1.36826508,0.520372424,0,0,0.380894727,0,0,0,0.210175003,0,0.173221633,0.106618072,0,0.715975239,0,0.133124948,0,0.07424341
SNORD18A:ENSG00000200623.1,0,0.167831205,0.252446186,6.131138794,8.870471162,19.80907273,0,0,0.09900723,0,0.161346525,0,4.010572177,3.258039503,1.081245197,0,0,0,2.269518017,0.729741376,0.20814897,0,0,0.063482454,0,0,0.083879817,0.052543751,0.078411757,0,0.319854215,0.730006894,0.165225055,0.112111809,0.332812371,0,0.07424341
SNORA36A:ENSG00000206948.1,0,0,0.072127482,0,0,0.55713017,0,0,0,0,0,0,29.616533,0.967734506,0.324373559,0,0,0.116281107,7.78120463,17.78744604,1.665191758,0,0,0,0,0.125906313,0.838798173,1.996662526,2.665999749,0,0.319854215,0.056154376,0.302912601,0,0,0,0.148486819
SNORA84:ENSG00000239183.1,0,0,0.216382445,3.79864034,1.519478857,6.747465398,0,0.075870502,0.049503615,2.393062989,1.021861325,0,5.475973549,2.419336264,1.657909301,0,0,1.085290331,14.26554182,12.0407327,2.13352694,0,0,0,0,0.062953156,0.377459178,1.628856271,2.195529205,0,0.213236143,0.056154376,0.055075018,0,0,0,0
AC116913.2:ENSG00000280554.1;SNORD18B:ENSG00000202529.1,0.506904004,0,0.180318704,3.465426275,4.969106531,19.68526602,0,0,0.247518074,0.239306299,0.53782175,2.230427335,0.925516656,4.709641261,1.98228286,0.061854904,0,0.348843321,3.026024023,0.45608836,0.780558636,0.06183919,0,0.063482454,0.739772899,0,0.125819726,0.105087501,0,0.230962177,0.159927107,0.056154376,0.027537509,0,0,0,0
SNORD38B:ENSG00000281859.1,0,0,0,3.13221221,3.408560678,12.75209057,0,0,0.19801446,0,0.591603925,0,3.162181909,7.80639168,4.541229826,0,0,0.77520738,1.404939725,0.182435344,0.468335182,0,0,0,0,0.031476578,0.251639452,0.840700011,0.58808818,0,0.106618072,0,0.220300073,0,0,0,0.148486819
SNORA17B:ENSG00000280496.1,0.168968001,0,0.144254963,3.065569397,3.860297636,3.095167614,0,0.379352511,0.396028919,0,0.053782175,0,4.704709669,0.774187605,0.864996157,0,0,0.348843321,4.106746888,4.652101272,3.278346273,0.06183919,0,0.190447363,0,0.755437878,1.509836712,6.93577509,6.70420525,0,0.053309036,0.112308753,0.110150037,0,0,0,0
SNORD38B:ENSG00000207421.1,0,0,0,3.13221221,3.408560678,12.75209057,0,0,0.19801446,0,0.591603925,0,3.162181909,7.741876046,4.541229826,0,0,0.77520738,1.404939725,0.182435344,0.468335182,0,0,0,0,0.031476578,0.251639452,0.840700011,0.58808818,0,0.106618072,0,0.220300073,0,0,0,0.148486819
SNORD58A:ENSG00000206602.1,0.281613336,0,0.649147334,4.798282535,6.160049418,22.16140012,0.457586777,0.075870502,0.247518074,0.239306299,0,0,1.311148596,2.096758096,1.189369716,0.371129422,0,0,3.026024023,1.094612064,1.144819333,0,0,0,0,0,0.251639452,0.105087501,0.156823515,0,0.37316325,0.112308753,0.468137656,0,0,0.0484796,0
SNORD92:ENSG00000264994.1,0,0.251746808,0.036063741,5.531353478,7.638461279,15.16632131,0,0,0.09900723,2.632369288,0,0,4.781836057,4.451578727,2.126448887,0,0,0,1.513012011,1.36826508,0,0,0,0,0,0,0,0,0.078411757,0,0.266545179,0,0.165225055,0.112111809,0,0,0
SNORA17B:ENSG00000276161.1,0.168968001,0,0.144254963,3.065569397,3.696029651,2.971360909,0,0.379352511,0.396028919,0,0.053782175,0,4.473330505,0.774187605,0.648747118,0,0,0.348843321,3.458313169,4.196012912,3.278346273,0.06183919,0,0.190447363,0,0.755437878,1.509836712,6.93577509,6.70420525,0,0.053309036,0.112308753,0.110150037,0,0,0,0
SNORD12C:ENSG00000209042.1,0,0,0,6.064495981,8.295533217,9.161696137,0,0,0,2.393062989,1.0756435,3.388533836,2.776549969,2.25804718,1.189369716,0,0,0,3.890602315,1.641918096,1.821303485,0,0,0,0,0.031476578,0,0,0,0.404183811,0.319854215,0.224617506,0.715975239,0,0.133124948,0,0.296973638
SNORA64:ENSG00000207405.1,5.857557384,5.790176588,3.967011487,1.865998764,1.971215814,4.952268182,6.32995042,5.386805649,3.910785575,0,0.376475225,0.1286785,0.77126388,1.354828308,0.828954651,0,0,0,2.377590304,0.820959048,0.624446909,0.06183919,0,0,0,0,0.041939909,0.262718753,0.274441151,0.057740544,0,0,0.192762564,0,0,0,0.296973638
SNORA81:ENSG00000221420.2,1.295421345,0,0.216382445,9.929779134,10.38995002,7.552208978,0,0,0,0,0.10756435,0,1.851033312,3.096750418,2.09040738,0,0,0,1.837228871,1.641918096,0.832595879,0,0,0.317412272,0,0,0.041939909,0,0.078411757,0,0,0,0.715975239,0,0,0.0484796,0.296973638
SNORA73A:ENSG00000274266.1,0.112645334,0,0.072127482,1.532784699,2.997890717,3.652297784,0,0,0,1.914450391,0.4302574,0,4.164824953,6.77414154,6.199139127,0,0,4.263640588,1.188795152,2.462877144,2.185564182,0,0,0,0,0,0,0.315262504,0.392058787,0,0,0,0,0,0,0,0.371217048
SNORD42B:ENSG00000238423.1,1.351744012,0.839156027,0.721274816,3.731997527,7.392059302,11.20450676,2.059140498,0.227611506,0.594043379,0.478612598,0,0,5.321720773,2.129015913,0.720830131,0,0,0.348843321,6.484337192,2.2804418,0.624446909,0,0,0,0,0.031476578,0.209699543,0.420350005,0.117617636,0.057740544,0.37316325,0.224617506,0.357987619,0,0,0.0484796,0.07424341
SNORD49B:ENSG00000277108.1,0,0,0.252446186,10.46292164,6.406451395,17.20913193,0,0,0,0,0,0,0.154252776,1.12902359,0.93707917,0,0,4.302400957,0,0.547306032,0,0,0,0,0,0.062953156,0.251639452,0,0.078411757,0,0,0,0.192762564,0,0,0,0
SNORA80E:ENSG00000207475.1,0,0,0.036063741,8.596922875,3.860297636,10.64737659,0.610115703,0,0,0.478612598,0.053782175,1.072320834,1.54252776,1.419343942,1.838116834,0,0,7.170668261,0.972650579,0.182435344,1.248893818,0.123678381,0.881929985,0.063482454,0.591818319,0,0,0,0,0.288702722,0.053309036,0,0.137687546,0,0,0,0
AL627390.2:ENSG00000277492.1;SNORD3E:ENSG00000280704.1,0.619549339,1.678312054,0.360637408,8.863494127,8.377667209,6.376045285,0.762644629,0.682834519,0.148510845,2.393062989,2.258851349,2.015963168,1.234022208,0.806445421,0.504581092,0.061854904,0.143631646,0.38760369,5.511686613,1.094612064,0.468335182,0.247356761,0.881929985,1.206166635,0.14795458,0,0,0.052543751,0,0.057740544,0.106618072,0.056154376,0.165225055,0,0,0,0.07424341
SNORD5:ENSG00000239195.1,0.056322667,0,0,7.663923493,8.78833717,21.04713977,0.305057852,0,0,0,0,0,0.38563194,1.258054858,0.684788624,0,0,0,1.837228871,0,0,0,0,0,0,0,0,0,0,0.288702722,0.106618072,0.056154376,0.302912601,0,0,0,0
SNORD84:ENSG00000265236.1,2.928778692,1.426565246,2.560525596,3.13221221,7.761662267,10.39976318,0,0.075870502,0.544539764,0.957225196,1.559683075,0,3.547813849,1.354828308,0.540622598,0.247419614,0,0,4.755180607,0.273653016,0,0.123678381,0,0,0,0,0,0,0,0.173221633,0.053309036,0,0.550750184,0.149482412,0,0,0
SNORD1A:ENSG00000278261.1,3.154069361,3.776202122,1.803187039,2.199212828,3.696029651,4.457041364,2.36419835,0,0.594043379,3.350288185,2.581544399,0.814963834,2.468044416,1.580633026,1.621867795,0,0,0,7.024698624,2.554094816,0.520372424,0,0,0,0,0.031476578,0.209699543,0.105087501,0.078411757,0.692886532,0.266545179,0,0.192762564,0.26159422,0,0,0.148486819
SNORD32A:ENSG00000201675.1,2.140261352,0,0.613083593,4.531711283,4.435235581,16.52819506,0,0,0,0,0,0,2.390918028,1.483859576,1.405618756,0,0,0,4.214819175,1.915571112,1.300931061,0,0,0,0,0,0.041939909,0,0.156823515,0,0.053309036,0,0.495675165,0.186853014,0.066562474,0,0
SNORD90:ENSG00000212447.1,2.252906686,0.587409219,1.262230928,2.798998145,3.449627674,7.985532444,0.53385124,0,0.247518074,0,0,0,5.167467997,3.258039503,0.828954651,0,0,0.193801845,7.45698777,2.189224128,2.653899364,0.123678381,0,0,0,0,0.041939909,0,0.039205879,0,0,0.336926259,0.302912601,0,0,0,0.148486819
SNORA72:ENSG00000207067.1,0,0,0.072127482,3.13221221,3.778163643,11.32831347,0,0,0,0.239306299,0.161346525,0.643392501,1.079769432,2.516109715,2.955403537,0,0,4.302400957,4.214819175,0.364870688,1.613154515,0,0,0,0,0,0,0,0,0,0.053309036,0.056154376,0.055075018,0,0,0.0484796,0.07424341
SNORD48:ENSG00000201823.1,0,0,0.144254963,4.398425657,5.2976425,8.480759262,0,0,0,1.196531495,0,1.115213668,1.002643044,2.193531546,1.333535742,0,0,3.139589887,4.863252894,1.185829736,2.341675909,0.123678381,0.251979996,0,0,0,0.041939909,0.630525008,0.039205879,0.115481089,0.159927107,0,0.137687546,0.074741206,0,0,0
SNORD96A:ENSG00000272296.1,1.351744012,0.167831205,0.432764889,4.331782844,2.792555736,8.542662614,0,0.303482008,0.19801446,0.957225196,0,0.814963834,2.776549969,3.032234785,1.657909301,0,0.143631646,3.217110625,1.296867438,0.364870688,2.341675909,0,0,0,0,0.125906313,0.041939909,0.630525008,0.078411757,0,0.159927107,0,0.027537509,0,0.199687423,0,0
SNORD18C:ENSG00000199574.1,0,0,0.252446186,2.732355332,4.640570562,23.39946716,0,0,0.09900723,0.478612598,0.161346525,0,0.848390268,1.548375209,0.93707917,0,0,0.038760369,0,0.182435344,0.312223455,0,0,0,0,0,0,0.315262504,0,0.057740544,0.106618072,0,0.137687546,0.037370603,0,0,0
SNORD7:ENSG00000207297.1,0,0.335662411,0,11.72913508,4.969106531,8.41885591,0,0,0.19801446,0,0,0,3.856319401,0.548382887,0.684788624,0,0,0,4.106746888,0,0.780558636,0.185517571,0,1.587061362,0,0,0,0,0,0.346443266,0.159927107,0.617698141,0.165225055,0,0.066562474,0.0484796,0.148486819
AC002350.1:ENSG00000202335.1,0.901162674,0.251746808,0.46882863,0.266571252,0.451736957,2.352327387,0,0.151741004,0.09900723,1.196531495,0.32269305,0,9.100913786,0.967734506,0.684788624,0.865968651,0.035907911,0.077520738,12.96867438,14.59482752,0.624446909,0,0.251979996,0,0,0.062953156,0.419399087,0.525437507,1.097764602,0,0.319854215,0,0,0,0,0,0
SNORA6:ENSG00000206760.1,0.225290669,1.174818438,0.216382445,1.33285626,2.299751783,2.476134091,0,0,0.09900723,1.196531495,0,0,12.26309569,1.258054858,0.432498079,0,0,0,10.80722865,6.020366352,4.787426304,0,0,0,0,0,0,0.262718753,0.156823515,0,0.106618072,0,0,0,0.066562474,0,0
SNORD71:ENSG00000223224.1,1.520712013,0.587409219,0.504892371,4.998210974,3.244292694,5.199881591,1.449024795,1.972633055,0.049503615,1.435837793,0,0.814963834,3.470687461,2.16127373,0.540622598,0,0,3.953557636,0.216144573,0.820959048,0.416297939,0,0.503959992,0,0.295909159,0.031476578,0,0.052543751,0.039205879,0.115481089,0.053309036,0,0.055075018,0,0,0.0484796,0.222730229
SNORD73A:ENSG00000208797.1,0.112645334,0.083915603,0.46882863,6.197781607,4.599503566,9.78072966,0,0,0.247518074,0,0.591603925,0,2.236665252,1.677406477,0.576664105,0,0,1.317852545,4.97132518,2.645312488,0.260186212,0,0,0,0,0.062953156,0,0.052543751,0.235235272,0,0.053309036,0,0,0,0,0,0
SNORD87:ENSG00000254341.2,0,0.251746808,0.036063741,3.865283153,4.722704554,10.89499,0,0,0.049503615,0,0,0,0.694137492,0.51612507,0.684788624,0,0,0.465124428,5.079397467,4.469665928,1.196856576,2.349889231,1.007919983,0.380894727,2.811137015,0,0,0,0,0,0,0.056154376,0,0,0,0,0
SNORD12:ENSG00000212304.1,0,0,0,3.532069088,4.353101589,12.69018722,0,0,0.19801446,0,0.2151287,0,2.005286088,1.709664294,0.93707917,0,0,0.426364059,2.161445731,0,1.977415212,0,0,0,0,0,0.083879817,0.052543751,0,0.057740544,0.053309036,0.280771882,0.357987619,0.112111809,0.066562474,0,0.07424341
SNORD53B:ENSG00000265706.1,0.281613336,0.755240424,1.586804595,4.331782844,4.55843657,11.20450676,0.228793389,0,0.346525304,0,0.484039575,0,1.388274984,1.516117392,1.009162183,0,0,0,1.513012011,0.182435344,0.104074485,0.123678381,0,0.063482454,0,0,0.041939909,0,0,0.173221633,0.266545179,0,0.33045011,0.074741206,0,0,0
SNORD35B:ENSG00000200530.1,1.57703468,2.601383684,1.081912224,1.932641576,3.244292694,10.21405313,3.355636367,2.503726569,2.722698818,0.717918897,0.161346525,0,0.462758328,0.290320352,0.540622598,0,0,0,1.404939725,0.729741376,0,0,0,0,0.443863739,0.094429735,0,0.052543751,0,0,0.053309036,0,0.055075018,0,0,0,0
SNORD41:ENSG00000209702.1,0,0.92307163,0.144254963,5.1314966,4.722704554,10.7711833,2.059140498,0,0.148510845,0,0,0,1.465401372,0.61289852,0.540622598,0,0,0,4.539036034,2.73653016,0.052037242,0.06183919,0.125989998,0,0,0,0,0.052543751,0,0.519664899,0.053309036,0,0.220300073,0,0.133124948,0,0
SNORA7B:ENSG00000207088.1,1.802325349,1.678312054,1.081912224,0.799713756,1.47841186,2.290424034,1.372760332,2.276115063,4.455325339,0.478612598,0,1.629927668,3.085055521,0.51612507,0.792913144,0,0,0.852728118,4.97132518,1.094612064,0.780558636,0,0,0,0,0.094429735,0.167759635,0.73561251,0.470470544,0,0,0,0.137687546,0,0,0,0.07424341
SNORD53:ENSG00000265145.1,0,0.419578014,1.226167187,3.198855023,2.217617791,10.39976318,0.228793389,0,0.495036149,0,0,0,1.234022208,3.677391122,1.369577249,0,0,0,2.80987945,1.36826508,0,0,0,0.063482454,0,0,0,0,0.156823515,0,0.106618072,0.056154376,0.275375092,0,0,0,0.371217048
SNORD98:ENSG00000283551.1,0,0,0,5.597996291,1.930148818,11.14260341,0,0,0,1.435837793,1.559683075,0,1.002643044,3.999969291,1.621867795,0,0,0,0,0,0.20814897,0,0,0,0,0,0,0,0.078411757,0,0.213236143,0,0.165225055,0,0,0,0
SNORA47:ENSG00000238961.1,0,0,0,3.998568779,1.765880833,4.457041364,0,0,0.148510845,0,0.32269305,0,11.5689582,0.935476689,0.756871638,0,0,0.077520738,1.945301157,1.915571112,0.156111727,0.06183919,0,0,0,0.314765782,0.712978447,1.628856271,1.489823389,0,0.053309036,0,0.082612528,0,0,0,0
SNORA14A:ENSG00000201643.1,0,0.92307163,0.46882863,0.599785317,0.862406919,0.742840227,0,0,0.148510845,0,0.2151287,0,2.31379164,1.322570491,0.504581092,0,0,2.441903246,4.863252894,6.750107728,3.226309031,0,0,0,0,0.314765782,0.335519269,2.994993789,1.411411632,0,0.266545179,0.393080635,0,0,0,0,0
SNORA26:ENSG00000212588.1,1.070130676,0,0.360637408,1.266213447,4.435235581,4.704654773,0,0,0.09900723,0,0.4302574,0,10.10355683,1.225797041,0.901037664,0,0,0,3.674457742,2.189224128,0,0,0,0,0,0,0.083879817,0.420350005,0.509676423,0,0,0,0,0,0,0,0
SNORD11B:ENSG00000271852.1,0,0,0.649147334,1.732713138,3.860297636,5.137978239,0,0,0.049503615,0,0.6453861,0,2.390918028,1.193539224,0.468539585,0,0,1.51165439,6.592409478,3.64870688,1.352968303,0,0,0,0,0,0,0,0,0.230962177,0,0.112308753,0.385525129,0,0,0,0.07424341
SNORD101:ENSG00000206754.1,0,0,0.108191222,3.998568779,4.76377155,8.790276023,0,0,0,0.478612598,0,1.887284668,1.696780536,1.225797041,1.15332821,0,0,0.077520738,0.540361433,0,0.260186212,0.06183919,0,0,0,0.031476578,0,0,0,0.404183811,0,0.280771882,0.302912601,0,0.133124948,0,0.148486819
SNORD91B:ENSG00000275084.3,1.689680015,0,0.432764889,4.131854405,5.174441511,9.409309546,0,0.303482008,0,0,0,0,0.848390268,0.451609436,0.324373559,0,0,0.697686642,0.540361433,1.36826508,1.457042788,0,0,0,0,0,0,0,0.039205879,0.057740544,0.053309036,0,0.247837583,0,0,0.0484796,0
SNORD117:ENSG00000201785.1,0,1.090902835,0,9.329993818,4.435235581,9.409309546,0,0,0,0,0,0,1.465401372,1.12902359,0.901037664,0,0,0,0.432289146,0,0,0,0,0,0,0,0,0,0,0,0.053309036,0,0,0,0,0,0
SNORD67:ENSG00000212135.1,0,0,0.072127482,4.864925348,3.49069467,5.323688296,0,0,0,0,0,0,5.013215221,2.354820631,1.081245197,0.061854904,0,0,6.592409478,0.273653016,0,0,0,0,0,0,0.125819726,0.157631252,0.117617636,0.115481089,0,0.112308753,0.027537509,0,0,0,0
SNORA33:ENSG00000200534.1,0.619549339,0.167831205,0.108191222,4.331782844,1.232009884,3.899911193,0.305057852,0.151741004,0.841561453,0,0.268910875,0,1.696780536,2.77417225,1.729992315,0,0,3.178350256,0,0,0.676484152,0.06183919,0,0.063482454,0.591818319,0.031476578,0,0,0.039205879,0.230962177,0.479781322,0,0.137687546,0,0,0,0
SNORA3B:ENSG00000212607.1,0.056322667,0.671324822,0,3.931925966,2.464019767,2.228520682,0,0.379352511,0,0.478612598,0.161346525,0,2.31379164,2.548367532,1.621867795,0,0,2.170580663,3.242168596,0.638523704,1.144819333,0,0.503959992,0.317412272,0,0.031476578,0,0.105087501,0.039205879,0.461924355,0.106618072,0.393080635,0.110150037,0,0,0.0484796,0.07424341
SNORA58:ENSG00000249020.1,0,0,0,3.665354714,3.531761667,2.476134091,0,0,0,0,0,1.415463501,2.31379164,1.967726828,1.225411223,0,0,2.635705091,0,1.733135768,1.040744849,0,0,0,0,0,0,0.052543751,0,0,0.159927107,0,0.302912601,0,0.066562474,0,0.07424341
SNORD58B:ENSG00000271982.1,0,0,0,2.998926584,5.174441511,11.51402352,0,0,0,0,0,0,0.925516656,1.064507956,1.15332821,0,0,0,0.108072287,0,0.20814897,0,0,0,0,0.125906313,0,0,0.078411757,0,0,0,0.33045011,0.074741206,0.066562474,0,0
SNORD111:ENSG00000221066.1,0,0,0,2.199212828,3.038957713,16.46629171,0,0,0,0,0,0,0.925516656,0.709671971,0.360415066,0,0,0.155041476,1.404939725,0,0.260186212,0,0,0,0,0,0,0,0,0,0.106618072,0.056154376,0.357987619,0,0,0.0484796,0
AC016651.1:ENSG00000202269.1,1.464389346,1.678312054,1.37042215,0.932999382,0.944540911,6.066528523,1.220231406,1.289798536,0.594043379,2.632369288,0.96807915,0.300249834,1.311148596,0.548382887,0.288332052,0.185564711,0,0.077520738,5.29554204,2.006788784,0.676484152,0,0.755939987,0.317412272,0.443863739,0,0.125819726,0.157631252,0.117617636,0,0.053309036,0,0,0,0,0,0
SNORA53:ENSG00000212443.1,0,0,0.252446186,0.333214065,3.49069467,5.014171534,0,0,0,0,0,0,1.234022208,1.548375209,0.792913144,0,0,1.201571438,4.539036034,4.743318944,1.248893818,0,0,0,0,0,0.083879817,0.052543751,0.039205879,0.404183811,0.053309036,0.280771882,0.440600147,0.112111809,0,0,0.222730229
SNORD91A:ENSG00000212163.5,0,0.167831205,0.216382445,5.531353478,3.367493682,10.09024642,0,0,0,0,0,0,0.617011104,0.51612507,0.504581092,0,0,0,0.540361433,1.733135768,0.312223455,0,0,0,0,0,0,0,0.039205879,0,0.319854215,0.224617506,0.413062638,0.26159422,0,0,0
SNORD60:ENSG00000206630.1,0.337936003,0.503493616,0.108191222,2.132570015,3.531761667,6.747465398,0,0.151741004,0,0.478612598,0.10756435,0,1.851033312,1.999984645,0.93707917,0,0,0,3.674457742,1.459482752,0.572409667,0,0,0,0,0,0,0,0,0,0,0.056154376,0.055075018,0.074741206,0.066562474,0,0
SNORA66:ENSG00000207523.1,0,0.251746808,0.216382445,3.598711901,0.164267984,5.818915114,0,0,0.09900723,1.675144092,0.914296975,0,1.696780536,0.61289852,0.504581092,0,0.035907911,1.550414759,3.674457742,3.375053864,0.988707606,0,0.881929985,0,0,0,0.083879817,0.630525008,0.274441151,0.346443266,0.37316325,0,0,0,0,0,0.445460457
AC009065.10:ENSG00000281010.1,0.337936003,0.503493616,0.108191222,2.132570015,3.531761667,6.747465398,0,0.151741004,0,0.478612598,0.10756435,0,1.851033312,1.935469012,0.792913144,0,0,0,3.674457742,0.729741376,0.572409667,0,0,0,0,0,0,0,0,0,0,0.056154376,0.055075018,0.074741206,0.066562474,0,0
SNORA9B:ENSG00000206897.1,1.013808009,0.587409219,0.973721001,0.199928439,0.410669961,0.433323466,0.381322314,0.606964017,1.584115676,1.196531495,0.484039575,6.691282006,0.539884716,0.419351619,0.396456572,0.309274518,0.215447469,0,0.756506006,0.364870688,0.052037242,0.371035142,0.755939987,0.444377181,0.443863739,0.031476578,0,0.052543751,0.117617636,0.230962177,0.106618072,0.336926259,0.440600147,0.149482412,0.133124948,0.0969592,0
SNORA1:ENSG00000206834.1,0,0,0.036063741,1.799355951,2.587220756,2.104713977,0,0,0,0,0.053782175,0.943642334,2.082412476,1.451601759,1.117286703,0,0,0,0.648433719,3.922359896,0.364260697,0,0,0,0,0.062953156,0.545218813,1.891575025,1.45061751,0.115481089,0.053309036,0,0.055075018,0,0.133124948,0,0.296973638
SNORD19C:ENSG00000222345.1,0,0,0.036063741,0.466499691,4.476302577,7.242692216,0,0,0,0,0.484039575,0,2.236665252,1.064507956,0.396456572,0,0,0.116281107,4.539036034,0.820959048,0,0,0.251979996,0,0,0,0.041939909,0.525437507,0,0,0,0,0,0,0,0,0
AC104446.1:ENSG00000252787.2;AC104446.3:ENSG00000280904.1,0,0,0.144254963,2.332498454,5.50297748,10.70927994,0,0,0,0.239306299,0.6453861,0,0.231379164,0.096773451,0.036041507,0,0,0,0,0,0,0,0,0,0,0.094429735,0.083879817,0,0,0.057740544,0.106618072,0,0.082612528,0,0,0,0
SNORD116-3:ENSG00000207014.1;SNORD116-9:ENSG00000206727.1,0,0.167831205,0.108191222,0.066642813,0.451736957,1.299970398,0,0,0,0,0.053782175,0,6.478616593,0.999992323,0.504581092,0.123709807,0,0.038760369,8.213493776,5.01697196,2.810011091,0,0.125989998,0,0,0.031476578,0.041939909,0.315262504,0.156823515,0,0.053309036,0,0.137687546,0,0,0,0
SNORA48:ENSG00000209582.1,0,0,0.072127482,1.466141886,3.942431628,2.042810625,0.076264463,0,0,0,0.053782175,0,1.388274984,1.870953378,1.15332821,0,0,0,5.403614326,0.547306032,0.936670364,0.06183919,0,0,0,0,0.083879817,0.472893756,0.666499937,0,0.106618072,0,0.082612528,0.074741206,0,0,0
SNORA58B:ENSG00000201129.1,0,0,0,0.999642195,1.232009884,0,0,0,0,0,0,0,4.704709669,1.290312674,0.792913144,0,0,0.193801845,4.106746888,3.375053864,2.810011091,0,0,0,0,0.031476578,0,0.420350005,0.627294058,0.346443266,0.533090358,0.505389388,0.275375092,0.037370603,0,0.0484796,0.07424341
SNORA71D:ENSG00000200354.1,0,0,0.036063741,1.466141886,3.778163643,3.095167614,0.838909092,0,0,0,0,0,2.236665252,2.225789363,1.441660262,0,0,0,1.621084298,0.182435344,0.572409667,0,0.251979996,0,0,0,0.083879817,0.052543751,0.078411757,0,0.053309036,0,0.137687546,0.037370603,0.133124948,0.0484796,0.296973638
SNORA16A:ENSG00000274582.1;SNORA16A:ENSG00000280498.1,0,0,0,0.799713756,0.73920593,0.495226818,0,0,0.09900723,0,0,0,2.390918028,2.064500279,1.621867795,0.309274518,0.035907911,2.635705091,1.945301157,0.364870688,1.873340727,0,0.125989998,0.253929818,0.443863739,0.062953156,0.083879817,0.420350005,0.313647029,0,0.266545179,0.056154376,0.302912601,0.037370603,0,0,0.222730229
